source,target,weight,resources,references
SREBF1,IGF1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8636148
MXI1,ODC1,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8637719
MXI1,MAX,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8637719
SSRP1,ODC1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8637719
UBTF,POLR1E,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8641287
RBPJ,SLU7,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8643633;CollecTRI:9162037
LITAF,H2AC18,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8645173
POU2F2,H2AC18,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8645173
RORA,LAMB1,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8645318
STAT3,FCGR1A,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8647290
ARNT,MMP10,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8647831
AHR,RNASE2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8647842
TP53,MAP3K14,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8647846
ESR1,CA2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8647884
GLI3,FN1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8648265
CTCF,GNAS,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8649389
LHX2,ITGAX,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8649405
TBP,SUPT3H,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8649431
FOS,ITGAX,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8649434
BCL6,TRIB3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8649773
BCL3,RB1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8649843
NRG1,KDR,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8651595
SPI1,FES,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:7624145;CollecTRI:8657143
ZFX,HLA-A,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8657576
ZFX,HLA-E,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8657576
ZNF91,HLA-A,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8657576
DLX4,IFNB1,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8660964
DLX4,IL7,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8660964
YY1,HCFC1,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;HTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:23000143;CollecTRI:8661027
PAX3,PDGFB,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8662647
SPI1,PDGFB,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8662647
SP3,PDGFB,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8662647
VSX2,PDGFB,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8662647
POU5F1,PDGFRA,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;Pavlidis2021_CollecTRI,CollecTRI:8662786
CEBPZ,IL3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8662845
SP1,MPO,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;HTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:12057865;CollecTRI:17521322;CollecTRI:8662930
DDIT3,DDIT3,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8662954
USF1,DCN,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8663219
POU5F1,CGB5,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8663260;CollecTRI:9328347
THRB,RPS14,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8663275;CollecTRI:9346922
ATF1,CAMK2A,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8663317
TCF3,IFNB1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8665911
RARA,APOA2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8668150
STAT3,LBP,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;HTRI_CollecTRI,CollecTRI:8668165
EGR2,NAB1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8668170
FOXA2,TTF1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8668179
REL,JUN,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8668346;CollecTRI:9209405
CEBPA,COMT,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8672242
GATA1,EPO,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;HTRI_CollecTRI;TFactS_CollecTRI;TRRUST_CollecTRI,CollecTRI:16471262;CollecTRI:8288642;CollecTRI:8677751
TBP,TAT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8680883;CollecTRI:9751712;CollecTRI:9814863
MXD1,HSPA4,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8681791
TFDP1,MPO,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8683986
AR,FCGR1A,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8695838
STAT5A,FCGR1A,1.0,CollecTRI;ExTRI_CollecTRI;TFactS_CollecTRI,CollecTRI:10820245;CollecTRI:8695838;CollecTRI:8830676
STAT5B,FCGR1A,1.0,CollecTRI;ExTRI_CollecTRI;TFactS_CollecTRI,CollecTRI:10820245;CollecTRI:8695838
STAT1,CNTF,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8699527
REL,HMGN1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8700510
FOS,NFKBIA,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8700518
JUN,NFKBIA,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8700518
ZIC2,CAT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8702520
GLI3,LAMC1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8702563
RARB,DLST,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8702769
ZBTB7B,COL1A2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8702912;CollecTRI:9370309
ID2,GAP43,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8703010
TCF12,GAP43,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8703010
TCF3,GAP43,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8703010
SSRP1,IL5,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8704176
FOS,CTNND1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8707886
POU3F1,OXT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8713948
POU3F2,OXT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8713948
POU3F3,OXT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8713948
POU3F4,OXT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8713948
RCOR2,TNF,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8725122
GSC,INHBA,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8734495
JUND,RABEP2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8738155
GLI3,MMP7,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8742714
MITF,GNG2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8749302
MITF,HP,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8749302
ZHX2,CALCA,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8751579
FOXM1,CYP2B6,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8751713
GABPA,CYP2B6,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8751713
HNF1A,CYP2B6,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8751713
UBP1,CYP2B6,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8751713
CEBPB,TGFA,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8752656
ESR1,FSHB,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8754772
POU2F1,TSHB,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8754837
GATA4,MLC1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8754853
ALX1,PRL,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8756334
NR3C1,MPG,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8756339
CEBPB,ELANE,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8756629
CEBPD,ELANE,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8756629
POU3F1,CHRNA2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8756659
ELF1,BLK,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8756667
ELF1,CD79A,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8756667
ELF1,LYN,1.0,CollecTRI;ExTRI_CollecTRI;GOA_CollecTRI,CollecTRI:8756667
ELF2,CD79A,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8756667
ELF2,LYN,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8756667
STAT6,IL1RN,1.0,CollecTRI;CytReg_CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:18342537;CollecTRI:8757327
TFAP2A,HOXA4,-1.0,CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:8759021
TFAP2A,KRAS,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8759021
ID1,TAL1,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8760303
THRB,SERPINC1,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8761481
USF1,LAT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8764049
CREM,ADRB1,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8764572
TCF3,SLC9A1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8769760
ZNF354C,IL2,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8773576
ZNF354C,TNF,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8773576
SSRP1,IL1B,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8774705
EGR1,VAMP2,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;HTRI_CollecTRI,CollecTRI:8774732
SP1,VAMP2,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;HTRI_CollecTRI;TFactS_CollecTRI;TRRUST_CollecTRI,CollecTRI:8774732
PITX2,CSH1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8782080
IRF6,PENK,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8784263
MAX,TKT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8788173
MYC,TKT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8788173;CollecTRI:9212167
POU3F4,POU3F4,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8793109
CUX2,NCAM1,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8798433
FOS,PLAUR,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:10471035;CollecTRI:8798512
IRF2,CYBB,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8798551
AR,MMP1,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:17636177;CollecTRI:8798622
POU1F1,THRB,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8798664
SREBF1,FDPS,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;TFactS_CollecTRI;TRRUST_CollecTRI,CollecTRI:8798690;CollecTRI:9651391
NFKB1,RB1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8798717
ELK3,PRL,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8798730
FOSL1,DCN,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8798756
JUNB,DCN,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8798756
CEBPA,C6,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8805625
GLI3,CYBB,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8805641
MYBL1,GATA1,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8806693
E2F4,MYBL2,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI,CollecTRI:17531812;CollecTRI:8806697
TFDP1,MYBL2,1.0,CollecTRI;ExTRI_CollecTRI;SIGNOR_CollecTRI;TRRUST_CollecTRI,CollecTRI:14618416;CollecTRI:8806697
AR,TKT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8807577;CollecTRI:9719026
MAX,CCNB1,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8808703
NR2F1,CYP2D6,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8810289
STAT6,IL4R,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8810328
TP63,LGALS1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8811088
PAX8,TSHB,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8813721
TTF1,TSHB,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8813721
PAX8,TXN,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8813721
TTF1,TXN,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8813721
HIF1A,HSP90AB1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8816435
MYOG,ACHE,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8816442
PHF20,KRAS,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8816445
TBP,RNASE1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8816469
LITAF,GAP43,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8816493
NEUROD2,GAP43,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8816493
NEUROD2,NEUROD2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8816493
FOXM1,TAT,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8817653
ZNF362,MBP,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8818966
TTF1,KRAS,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8822209
ELF1,CEL,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8824239;CollecTRI:9786909
AR,DNASE1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8824277
FOXN1,TIMP3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8824499
MSC,RAP1A,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8830244
MAZ,CAT,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8831693;CollecTRI:9294605
HOXB7,IAPP,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8833653
ISL1,IAPP,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8833653
AHR,ISL1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8833653
AHR,TRIB3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8833653
ISL1,DLST,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8833653
ISL1,TRIB3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8833653
HR,DRD1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8836034
FOS,MELTF,1.0,CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:8836133
GATA3,CD3E,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8836737
HNF1A,CD3E,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8836737
THRB,SLC25A5,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8837332
JUN,PDYN,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8840008;CollecTRI:9037530;CollecTRI:9473689
SP1,RYR2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8841406
AR,GOT1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8843413
XBP1,RANBP1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8845298
XBP1,RB1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8845298
MZF1,MZF1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8845378
MYC,MPZ,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8845569
EGR1,TNFRSF1B,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8846003
IRF6,CALCA,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8846401
FOS,CDK4,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8846917
NFIA,NME1,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8854401
NR0B1,NOTCH1,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8855229
CEBPA,ADRB2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8855951
TP53,TYR,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8857671
TWIST1,CAT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8858571
POU2F1,OPRM1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8858915
PAX8,TSC1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8861958
SRF,AR,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8864062
GLI3,IFNA13,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8864350
AR,SLC39A6,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8865163
PDX1,GK,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8866550
TCF3,GK,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8866550
HR,LAMB1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8869109
NR3C1,LAMB1,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8869109
ESR1,MPPED2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8869594
ESR1,PTH,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8869594
PAX8,INS,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8869595
MYOD1,E2F1,1.0,CollecTRI;GEREDB_CollecTRI,CollecTRI:11570822
E2F1,MYOD1,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8872611
RUNX1,ADAM2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8876234
RUNX1,CEL,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8876234
RUNX1,TBXT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8876234
POU3F4,DRD1,1.0,CollecTRI;ExTRI_CollecTRI;TFactS_CollecTRI,CollecTRI:8876240
TP53,IL4,-1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8877730
PAX1,IL2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8877730
PAX1,IL4,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8877730
NR3C1,TBXT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8877731
JUN,CYP2B6,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8885243
TCF3,MAP2K4,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8885243
ESR1,PTGFR,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8885246
PAX5,JCHAIN,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8885870;CollecTRI:9808580
MYOG,ACTB,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8886845
ATF1,MAPK14,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8887554
ATF1,MAPKAPK2,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8887554
AR,CACNA1B,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8887629
AR,NF1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8887629
ETS1,DNTT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8887642
ELF1,DNTT,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8887642
POU2F1,CRISP3,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8887646
POU2F2,CRISP3,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8887646
ESR2,SCN5A,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8887648
ONECUT1,SI,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8887657
YY1,SCGB1A1,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8887668
TBP,SCGB1A1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8887668
TP53,DDIT3,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8892753
ELK3,KRT8,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8892757
HSF2,ALB,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8892761
MXD1,IGHMBP2,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8893010
ETV4,VIM,1.0,CollecTRI;ExTRI_CollecTRI;SIGNOR_CollecTRI;TRRUST_CollecTRI,CollecTRI:8895512;CollecTRI:9769935
ERG,VIM,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI;SIGNOR_CollecTRI;TRRUST_CollecTRI,CollecTRI:8895512
WT1,SDC1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8895526
TAL1,CD74,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8895560
TAL1,PDIK1L,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8895560
TAL1,TPM1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8895560;CollecTRI:9796921
TAL1,CSNK2A1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8895560
HMGA1,FCGRT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8896456
TBXT,MGAT5,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8900148
EGR1,IFNG,1.0,CollecTRI;CytReg_CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:19915002;CollecTRI:8900159
CREM,ACE,1.0,CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI,CollecTRI:8901568
ESR1,PENK,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8901625
JUN,TP53BP1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8910340;CollecTRI:9448005
ZIK1,ZIK1,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8910362
MAFK,HDC,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8910469
NFE2,HDC,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8910469
SP3,IGF1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8910531
ETV3,CAT,-1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8918912
CEBPZ,ERVW-1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8918925
REL,BTK,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8920856
NFE2,TYMS,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8920981
CEBPG,SOD1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8921911
SP1,HSPB1,1.0,CollecTRI;DoRothEA_A_CollecTRI;ExTRI_CollecTRI;HTRI_CollecTRI,CollecTRI:8923463;CollecTRI:9328340
TTF1,CAT,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8928820;CollecTRI:9468516
ETS1,MET,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;TFactS_CollecTRI,CollecTRI:11857377;CollecTRI:18181172;CollecTRI:8934537
SPIB,BTK,-1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8934542
HMGA1,CD28,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8934574
HMGA1,CSF2,1.0,CollecTRI;CytReg_CollecTRI;ExTRI_CollecTRI,CollecTRI:8934574
FOS,NF1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8938978
FOS,USP7,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8938978
JUNB,NF1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8938978
EGR1,NGF,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8939459
EGR1,VGF,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8939459
EGR4,IL1A,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8939459
EGR4,MAPK1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8939459
EGR4,NGF,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8939459
EGR4,VGF,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8939459
NR4A1,IL1A,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8939459
NR4A1,MAPK1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8939459
NR4A1,VGF,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8939459
MAF,RHO,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8939891
NFIA,TNF,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8939900
NFIC,TNF,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI,CollecTRI:8939900
TBP,GLUD1,1.0,CollecTRI;ExTRI_CollecTRI,CollecTRI:8939964
HNF4A,CFB,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8939972
YY1,GH1,1.0,CollecTRI;ExTRI_CollecTRI;GEREDB_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8941348
FOXA2,IGF1,1.0,CollecTRI;ExTRI_CollecTRI;Pavlidis2021_CollecTRI,CollecTRI:8943227
FOXM1,IGF1,1.0,CollecTRI;ExTRI_CollecTRI;NTNU.Curated_CollecTRI,CollecTRI:8943227
