"","source","target","weight","p_value"
"3279","Trail","MINK1",0.81886705741768,0.0686787128241172
"3280","Trail","RAB35",-1.11751870256527,0.0690143081969982
"3281","Trail","NCL",-1.60430060501671,0.0691188565956906
"3282","Trail","SPRN",0.993897986369042,0.0691371598962219
"3283","Trail","MAP7",1.39830450872659,0.0691648650696622
"3284","Trail","HRH3",0.571956185150304,0.069404774278673
"3285","Trail","IFNA8",-0.626600280145905,0.0696067709889997
"3286","Trail","OSBP",-0.862748819458534,0.0696860375927787
"3287","Trail","GLYATL1",-0.863473752633787,0.0698122256635786
"3288","Trail","SLC3A1",0.590133521247463,0.0698847827351512
"3289","Trail","RBFOX2",-0.928142285846496,0.0700563301279158
"3290","Trail","ZFP14",-1.48807400356125,0.0703406785802696
"3291","Trail","ASMT",0.559921502529721,0.0708187925415452
"3292","Trail","MYCNOS",0.62189775009381,0.0710433479835001
"3293","Trail","KRTAP5-8",0.777015590614377,0.0711776757147973
"3294","Trail","PLA2G4F",1.06449387433983,0.0713546305772976
"3295","Trail","WBP2",1.57110412724248,0.0713734610090551
"3296","Trail","EXOC3L2",0.995968655093798,0.071654026761112
"3297","Trail","PLPPR1",0.865838975889664,0.0722589504825174
"3298","Trail","USF2",0.981801278379003,0.0726413378104893
"3299","Trail","TRBV27",-1.0610794492361,0.0727560251779383
"3300","Trail","FSD2",0.898453206597414,0.0728134938852457
"3301","VEGF","CRACD",-4.87119003049659,6.71853642819792e-25
"3302","VEGF","VWA8",-3.60680434040849,1.44952647835107e-18
"3303","VEGF","NLGN1",-5.61807493255322,2.65870720331342e-18
"3304","VEGF","NRG3",-5.8237473288507,1.08480740641238e-16
"3305","VEGF","KCNK10",2.88330636393117,1.81298677445607e-16
"3306","VEGF","HTR1F",-2.23645979302208,3.599533495988e-16
"3307","VEGF","EPHA3",-4.43408560858063,2.23558380225886e-15
"3308","VEGF","ZNF257",-4.55614554813936,2.3777080912212e-15
"3309","VEGF","JCHAIN",-3.34799501276244,5.56082375726108e-15
"3310","VEGF","PHACTR3",-9.24996861208268,1.0110701421727e-14
"3311","VEGF","HACD4",-3.76231391977954,1.12826348086792e-14
"3312","VEGF","VPREB3",-3.39233793500076,1.89152186690596e-14
"3313","VEGF","NCKAP5",-8.07105939813173,3.32455086300093e-14
"3314","VEGF","CYTL1",3.47832790139519,6.83902753381434e-14
"3315","VEGF","NID2",-4.91747172517082,7.48349815335854e-14
"3316","VEGF","SCML4",-1.87826820552769,9.30238738874715e-14
"3317","VEGF","XKR4",-3.63251576361539,1.56307633994804e-13
"3318","VEGF","CPA6",-2.56376825502185,2.38313613099601e-13
"3319","VEGF","PKHD1L1",-2.10520403862256,5.61260386364014e-13
"3320","VEGF","ART4",-2.06452249559302,6.36150245968954e-13
"3321","VEGF","VASH2",-3.04376019627761,6.958274887766e-13
"3322","VEGF","SPINK2",-1.89118937820105,7.32555811350961e-13
"3323","VEGF","EPN2",10.7661902184329,8.36052424455062e-13
"3324","VEGF","MYO3A",-1.95217804207498,1.3735145974779e-12
"3325","VEGF","VPREB1",-3.1796901692439,1.5610783181173e-12
"3326","VEGF","UNC5D",-2.53942754943866,1.65433209541227e-12
"3327","VEGF","IGLL1",-3.38489055084362,2.23680849295449e-12
"3328","VEGF","TMCC3",7.27199391875632,3.48416172393736e-12
"3329","VEGF","SMAD1",-3.80111156446347,4.87776535427095e-12
"3330","VEGF","RORB",-2.77447740207386,5.94283157389195e-12
"3331","VEGF","CCDC81",-2.30136366491409,8.87146856181412e-12
"3332","VEGF","IRAG2",-3.31230507011548,9.76830013738041e-12
"3333","VEGF","CD72",-2.71772638853328,1.14884371036311e-11
"3334","VEGF","SRGAP2",-4.34000364382405,1.20712430661585e-11
"3335","VEGF","PIEZO2",-1.89109700367819,1.30783766196672e-11
"3336","VEGF","BEND4",-2.47092843543712,1.35481137720629e-11
"3337","VEGF","GP5",-1.59192643405096,1.53729523451149e-11
"3338","VEGF","CDC37L1",3.30291948664358,2.39383032619869e-11
"3339","VEGF","CCM2",4.27456516902487,2.4894534079886e-11
"3340","VEGF","ALDH1A1",-6.40250832815474,2.52585408188337e-11
"3341","VEGF","SPAG6",-1.57091526864182,3.02234527961819e-11
"3342","VEGF","ZNF597",3.02088005545987,3.03720460034844e-11
"3343","VEGF","NUDT19",-9.11136805816042,3.49219323703631e-11
"3344","VEGF","CRYM",3.46103326090118,4.31513119937676e-11
"3345","VEGF","ANKS1B",-2.57751849088035,4.4444504999133e-11
"3346","VEGF","ZNF669",-2.18745320858855,4.72312053345635e-11
"3347","VEGF","P2RY14",2.83000209492682,4.94573259345856e-11
"3348","VEGF","ZNF347",3.03105365010758,5.93041056621868e-11
"3349","VEGF","IMMP2L",-2.01199922020731,9.77699584187608e-11
"3350","VEGF","C1QTNF4",-1.85916802627489,9.84091694058753e-11
"3351","VEGF","CD93",3.08046025142857,1.00578682091227e-10
"3352","VEGF","PTCH1",-2.78416382323069,1.18972021057219e-10
"3353","VEGF","ADGRD1",-3.68664523264694,1.43454440033083e-10
"3354","VEGF","LINC01558",-1.20642645652423,1.64655307945835e-10
"3355","VEGF","IKZF3",-1.60694787639927,1.87205589752492e-10
"3356","VEGF","AHRR",18.5042225173004,2.10510852372782e-10
"3357","VEGF","RGL1",9.31297358657362,2.6488863091773e-10
"3358","VEGF","HMHB1",-1.70945328379811,2.83148739992007e-10
"3359","VEGF","SENP5",1.86554945711406,2.86069464465674e-10
"3360","VEGF","ZNF200",3.50469205309727,3.08827630004199e-10
"3361","VEGF","MZB1",-1.70130741236217,3.23901789736889e-10
"3362","VEGF","NKD2",3.89538372600471,3.5124904944304e-10
"3363","VEGF","CNR1",-1.45613759001507,3.80301804466259e-10
"3364","VEGF","DCHS2",-1.73174543158831,4.07628864847217e-10
"3365","VEGF","TTC28",-2.07389642175488,4.27938440005055e-10
"3366","VEGF","XK",-4.11559505539785,5.42699652270307e-10
"3367","VEGF","WNT16",-2.03801122829194,5.96955847874486e-10
"3368","VEGF","ZNF415",-2.78346505845975,6.07273084227442e-10
"3369","VEGF","SMCO3",-2.10198457226268,6.28283030269135e-10
"3370","VEGF","BCAR3",5.83201039316044,7.34629583487716e-10
"3371","VEGF","LMO2",3.65174298925834,7.51891367978119e-10
"3372","VEGF","CAMK4",-2.54705763730386,8.07354225890124e-10
"3373","VEGF","ARL9",-2.32334540018359,8.09678501139205e-10
"3374","VEGF","FAT1",-5.1053841819177,9.92285242252651e-10
"3375","VEGF","PLAA",2.302383390894,1.01505384829872e-09
"3376","VEGF","RUBCNL",3.1367475160911,1.03690034248249e-09
"3377","VEGF","CPVL",-4.0383857404609,1.23611980723252e-09
"3378","VEGF","MYEF2",-2.36864642954137,1.35293055574645e-09
"3379","VEGF","CSMD1",-1.35447220477316,1.63634355960673e-09
"3380","VEGF","TMSB15B",-2.22124959710701,1.82885885389063e-09
"3381","VEGF","DGKE",1.54756144737829,1.84435694464151e-09
"3382","VEGF","LIPC",-2.30505695768852,2.00157429221527e-09
"3383","VEGF","ALKBH1",1.75594202846895,2.235912033615e-09
"3384","VEGF","HOXD10",-1.82701963282543,2.30161365369359e-09
"3385","VEGF","CCDC141",-1.58801197816074,2.53347360386626e-09
"3386","VEGF","SAP30BP",1.75311662299697,2.54179924992321e-09
"3387","VEGF","NPTX1",2.37867180415157,2.62006964554925e-09
"3388","VEGF","IL21R",2.54369361167438,3.03895267972339e-09
"3389","VEGF","KIF26A",-2.10745048885752,3.10179395669625e-09
"3390","VEGF","ANXA5",-5.26878270342457,3.12616454544119e-09
"3391","VEGF","TRPC6",-2.12534568209119,3.19332327747377e-09
"3392","VEGF","SLC38A4",-2.22955626474965,3.83795195211101e-09
"3393","VEGF","SLFN13",-3.53155263947754,5.47583895322046e-09
"3394","VEGF","ZNF202",2.30653707966537,5.65422148440551e-09
"3395","VEGF","ASTE1",2.65124034624065,6.23662222537933e-09
"3396","VEGF","GRIP1",-1.61752794014123,6.37612254299665e-09
"3397","VEGF","SST",-1.22482486385723,6.60379716710657e-09
"3398","VEGF","CAPSL",-2.49836082209338,6.81889660494827e-09
"3399","VEGF","SLC25A43",-4.35830552974223,6.86410093138263e-09
"3400","VEGF","GPR68",2.15720693695108,7.30361953387566e-09
"3401","VEGF","TBX1",-1.00386277078018,7.72552777576314e-09
"3402","VEGF","BAALC",2.14178266787112,7.84539146243355e-09
"3403","VEGF","MFSD8",3.20567288114981,8.23627992133512e-09
"3404","VEGF","HECW1",-1.35347270804291,8.51051752802579e-09
"3405","VEGF","MYOM2",-2.0130472396557,8.71572963957864e-09
"3406","VEGF","SAMSN1",3.28370365184556,8.7415862310373e-09
"3407","VEGF","CA13",11.4773605804905,9.90901031595138e-09
"3408","VEGF","EID3",-4.17660332137928,1.09996302853022e-08
"3409","VEGF","STK33",-1.66861951656259,1.1005055043972e-08
"3410","VEGF","NCBP3",2.95975836070336,1.20309020504129e-08
"3411","VEGF","APBA1",-1.4296427557661,1.2397809687538e-08
"3412","VEGF","SCAI",-2.28173208618383,1.45610375686588e-08
"3413","VEGF","TBX18",-1.60412548084331,1.60539027840545e-08
"3414","VEGF","MAD2L1BP",2.06120220942149,1.68260298585891e-08
"3415","VEGF","LPCAT1",4.3874781101082,1.70179379310989e-08
"3416","VEGF","CRISPLD1",-6.03898067869792,1.76285750267988e-08
"3417","VEGF","PLA2G1B",-1.19235124931311,1.90553562370516e-08
"3418","VEGF","AASS",-2.76957673996815,2.0580484756121e-08
"3419","VEGF","HDAC9",-2.35763820506796,2.08725187667367e-08
"3420","VEGF","LCN10",1.47738442655261,2.14915778538092e-08
"3421","VEGF","KIFBP",3.34238252490321,2.15329550660955e-08
"3422","VEGF","CATSPERE",-1.40134962354125,2.15528682725232e-08
"3423","VEGF","ZNF572",3.07813016165433,2.23862741787015e-08
"3424","VEGF","TMEM150C",-3.37910334143885,2.36089542920846e-08
"3425","VEGF","PPP2CB",1.55266756994407,2.55162052417356e-08
"3426","VEGF","TKTL1",1.49616068880392,2.57617509603034e-08
"3427","VEGF","DPY19L2",-2.03049583076283,2.80854303407542e-08
"3428","VEGF","LINS1",1.99994718258084,2.81280721503391e-08
"3429","VEGF","MLIP",-3.56518553076599,2.87239444053107e-08
"3430","VEGF","LDLRAP1",-2.56891197325546,2.94509613499637e-08
"3431","VEGF","SFMBT1",1.72247136792759,3.46026971853099e-08
"3432","VEGF","MSANTD2",2.73243489057946,3.50489376288019e-08
"3433","VEGF","CYSLTR1",2.34991030126932,4.18182401614403e-08
"3434","VEGF","ZNF112",-3.28234633052532,4.42815995009814e-08
"3435","VEGF","CD84",-1.32359493245824,4.64738130749506e-08
"3436","VEGF","RLN2",-2.4341777648818,4.72001104435139e-08
"3437","VEGF","TRAF3",2.78302529660645,5.33054950442083e-08
"3438","VEGF","ERMN",2.84646636091042,5.37277408924368e-08
"3439","VEGF","FGF9",-2.28526111106739,5.62592127279794e-08
"3440","VEGF","SRFBP1",4.09923608294224,5.75788038578732e-08
"3441","VEGF","IRX1",2.31565768335748,5.93453930956599e-08
"3442","VEGF","ACP5",3.96225220032566,6.16059972640761e-08
"3443","VEGF","SLC23A3",1.6945194891986,6.59935003906392e-08
"3444","VEGF","FHOD3",-3.35512388076389,6.60967971802398e-08
"3445","VEGF","CFAP20DC",-2.98597009984544,6.7761935221904e-08
"3446","VEGF","E2F6",3.06857484864722,6.85958365026608e-08
"3447","VEGF","PARP15",1.57855729590811,6.981690295683e-08
"3448","VEGF","ZNF234",1.83207874759015,6.9817249721776e-08
"3449","VEGF","ZNF594",2.19166422392229,7.31396761930251e-08
"3450","VEGF","PCDH9",-2.91212997021231,7.56120516255608e-08
"3451","VEGF","APBB3",-10.3151269988406,8.45511672576034e-08
"3452","VEGF","FBXO25",-3.43475817846424,8.45690766427326e-08
"3453","VEGF","DOK5",2.20963615040971,9.17429046549001e-08
"3454","VEGF","PGM5",-1.26936009472266,9.53762642741253e-08
"3455","VEGF","SNX22",-1.22224253743068,9.69280096300542e-08
"3456","VEGF","ZAP70",-1.11498263029041,9.74835733524754e-08
"3457","VEGF","BCHE",-3.24750235993993,1.0387277491935e-07
"3458","VEGF","SNX10",-4.0428053992266,1.05615546546167e-07
"3459","VEGF","TMEM273",1.75810181842327,1.08226463787753e-07
"3460","VEGF","LRRC2",2.50918433195343,1.10197644414468e-07
"3461","VEGF","ADD2",-1.20388602316121,1.15320910596761e-07
"3462","VEGF","PPP1R16B",1.66460781641082,1.21578706809557e-07
"3463","VEGF","TRIL",-1.73517996400549,1.21670028473377e-07
"3464","VEGF","KCNK17",-1.43328344754152,1.23879943446614e-07
"3465","VEGF","TMEM121B",1.94173159567525,1.31262560342613e-07
"3466","VEGF","PPP1R14A",-2.7898554385483,1.31847535390476e-07
"3467","VEGF","ITPRIPL2",2.96763795802144,1.33857635229574e-07
"3468","VEGF","ZSCAN22",1.54011027370157,1.45361995995373e-07
"3469","VEGF","NCF4",1.8109504588682,1.53423988188198e-07
"3470","VEGF","INPP5A",3.13149164454822,1.55820190180443e-07
"3471","VEGF","IGHM",-1.11218095594776,1.57683304100132e-07
"3472","VEGF","RUNX1T1",-1.27371685506563,1.59249068977705e-07
"3473","VEGF","PRSS12",-2.96010160529825,1.62934857032691e-07
"3474","VEGF","FBN2",-2.67947236269197,1.74937696579179e-07
"3475","VEGF","ST8SIA5",1.49216457277086,1.77252694593821e-07
"3476","VEGF","CADPS",1.48068881225047,1.78813903060888e-07
"3477","VEGF","HNRNPLL",-2.1918952102067,1.79230930232553e-07
"3478","VEGF","KIF26B",-1.25132770714319,2.01086717289746e-07
"3479","VEGF","YAE1",4.00017331052691,2.02218124014714e-07
"3480","VEGF","TNFSF11",2.33338096564402,2.05680307831741e-07
"3481","VEGF","ACSL4",2.94952436841756,2.17481703596706e-07
"3482","VEGF","PDCD10",2.07021618756099,2.24487096426373e-07
"3483","VEGF","TP53RK",3.02212903616207,2.25794139522848e-07
"3484","VEGF","CCBE1",-2.58104636866003,2.30471417536256e-07
"3485","VEGF","SLC35E2A",-15.7327651108963,2.41500463382874e-07
"3486","VEGF","GNA12",2.29827027744438,2.49437637903195e-07
"3487","VEGF","KCNK12",1.51702985811079,2.50731044687787e-07
"3488","VEGF","JAKMIP1",-1.55826573614492,2.65714826651513e-07
"3489","VEGF","TAFA5",-2.3394635032396,2.74891011030816e-07
"3490","VEGF","MICAL2",2.93472462123407,2.75790809142732e-07
"3491","VEGF","ZSWIM3",2.56697465389779,2.80152973936895e-07
"3492","VEGF","CLEC11A",-2.18871340117366,2.85341796942796e-07
"3493","VEGF","FLT3",-2.52757668611816,2.88489197039277e-07
"3494","VEGF","AOX1",-3.01690214279545,3.24037207060808e-07
"3495","VEGF","SNX29",-1.88995022619519,3.28903905739425e-07
"3496","VEGF","OBI1",2.08033447677452,3.35564301034569e-07
"3497","VEGF","PPM1E",-1.78943699898476,3.51820510338473e-07
"3498","VEGF","CLEC5A",2.69453580365157,3.6546411635645e-07
"3499","VEGF","ATG10",-1.45522708389579,3.88242338154974e-07
"3500","VEGF","CDY1B",-1.18323982860941,3.99871719431731e-07
"3501","VEGF","CDK12",1.26807654612335,4.19846684901491e-07
"3502","VEGF","PEX2",-1.96718778406958,4.42872862729467e-07
"3503","VEGF","PARVB",1.78117379270762,4.4609285902524e-07
"3504","VEGF","ZNF547",1.80007825946308,4.46811693528434e-07
"3505","VEGF","ZNF786",2.92127600765388,4.62084020786287e-07
"3506","VEGF","AP1G1",1.71454054048463,4.68233630765765e-07
"3507","VEGF","RPS27",-2.01006949280963,4.80582751289378e-07
"3508","VEGF","REN",2.89485474619371,4.98453801892542e-07
"3509","VEGF","GOSR2",1.17306292016054,5.13876862358466e-07
"3510","VEGF","ZNF322",2.51122377043659,5.7678470380681e-07
"3511","VEGF","NLGN4Y",-1.38350117145025,5.9840708250354e-07
"3512","VEGF","C17orf67",2.21536210407319,6.10388653325428e-07
"3513","VEGF","ARHGAP28",-2.05420833663234,6.51372632198399e-07
"3514","VEGF","GPAT3",8.75992210296717,6.63435431729674e-07
"3515","VEGF","NDUFA12",3.0580236529621,7.11690527223861e-07
"3516","VEGF","CWC22",2.83445126266805,7.18083042833057e-07
"3517","VEGF","IL18RAP",1.74335350936269,7.20813139428369e-07
"3518","VEGF","RRP7BP",9.74608371194484,7.49814034331791e-07
"3519","VEGF","RGMB",3.13981868765968,7.60797249193547e-07
"3520","VEGF","AGO2",4.30030798042986,8.07213625373863e-07
"3521","VEGF","FAM117B",-2.93886551019838,8.45555168462628e-07
"3522","VEGF","DNAJC24",1.60155194872165,8.45863976193945e-07
"3523","VEGF","MED18",1.98995707038345,8.54003578721723e-07
"3524","VEGF","ZNF526",1.79965742345879,9.64058664095439e-07
"3525","VEGF","PDXDC1",-1.09264789538017,9.78805405520203e-07
"3526","VEGF","ACY3",-1.19525028139936,9.7899299721795e-07
"3527","VEGF","ICA1L",-1.21256149832437,9.82517967920267e-07
"3528","VEGF","PLXNA4",-1.20782466055402,9.86916929029257e-07
"3529","VEGF","ODAD2",-0.877798501092155,9.96366373232624e-07
"3530","VEGF","ZNF267",3.52497368004398,9.99759576446086e-07
"3531","VEGF","ZNF830",1.72232309812432,1.01163026417259e-06
"3532","VEGF","MYB",2.52976284702002,1.03595458732479e-06
"3533","VEGF","KPNA1",1.76324777909273,1.03663343097764e-06
"3534","VEGF","GZMB",3.78301466932599,1.03769254166181e-06
"3535","VEGF","EBF3",-2.21278869727295,1.04103750659024e-06
"3536","VEGF","AGPAT4-IT1",1.84011567343786,1.0507294566444e-06
"3537","VEGF","CTTNBP2NL",3.33946877737576,1.07470523469594e-06
"3538","VEGF","ZNF135",-1.00044603331638,1.09611466870287e-06
"3539","VEGF","C1QTNF3",-1.24383480217362,1.10554652996142e-06
"3540","VEGF","PCNX2",-1.20009014073081,1.11195305041478e-06
"3541","VEGF","GGTA1",-1.53205925418159,1.12361778090321e-06
"3542","VEGF","TLR10",-1.35516143901222,1.12646989724651e-06
"3543","VEGF","CHST6",-3.40143744482557,1.12850442816434e-06
"3544","VEGF","BCDIN3D",3.37845467031559,1.13775414770798e-06
"3545","VEGF","THBD",4.70758608517934,1.17502710299356e-06
"3546","VEGF","FAM30A",-1.18260130657951,1.20927246449118e-06
"3547","VEGF","BABAM2",-1.85382633897077,1.23011075166066e-06
"3548","VEGF","FCRL5",-1.25670398495817,1.23357720019592e-06
"3549","VEGF","CCR6",1.63476455323293,1.24212184798495e-06
"3550","VEGF","SORBS2",-1.74180293211608,1.26586339091034e-06
"3551","VEGF","CRIP1",-2.90111883354558,1.3922715263046e-06
"3552","VEGF","ZNF2",2.16331408213424,1.41861985480895e-06
"3553","VEGF","RAB14",1.51266741588035,1.43268375472554e-06
"3554","VEGF","HAS2",4.30019249436754,1.47331938379055e-06
"3555","VEGF","MFHAS1",3.03013382091717,1.47919918843995e-06
"3556","VEGF","TARS1",2.51561309374285,1.48510877131503e-06
"3557","VEGF","ADAMTS18",-1.11448949816462,1.49720112857685e-06
"3558","VEGF","RETN",-1.21351169300814,1.50375943051936e-06
"3559","VEGF","VGF",2.95219663667164,1.51661441905396e-06
"3560","VEGF","FAM162B",-1.24830817751222,1.55352255933986e-06
"3561","VEGF","CARD10",1.52165173162868,1.5709317382306e-06
"3562","VEGF","KALRN",-0.703405153243918,1.58437254196212e-06
"3563","VEGF","SIT1",-1.40329576890685,1.59191192171094e-06
"3564","VEGF","CRYGS",2.041610869636,1.62402913878887e-06
"3565","VEGF","SLC25A27",-1.80298560122723,1.62820918989513e-06
"3566","VEGF","IKBKB",1.73200879677937,1.63333219082415e-06
"3567","VEGF","RASGEF1B",-4.15782857054899,1.64480676075499e-06
"3568","VEGF","SLC22A4",3.24447020393375,1.66207932807462e-06
"3569","VEGF","RALA",2.84938782932806,1.68767300906215e-06
"3570","VEGF","WDR89",2.37898039323897,1.79720450365635e-06
"3571","VEGF","RYBP",2.72439703436036,1.8163296869941e-06
"3572","VEGF","ULK2",-1.9246705428736,1.90549606907132e-06
"3573","VEGF","MFAP1",1.97938241563454,1.94563344160567e-06
"3574","VEGF","ESX1",-1.07838294608073,2.01597459839114e-06
"3575","VEGF","LRRC8C",2.69091533952207,2.05222945312882e-06
"3576","VEGF","ANKDD1B",-4.09875625908391,2.0710439976788e-06
"3577","VEGF","WASF1",-2.22770474216206,2.12111604401637e-06
"3578","VEGF","TNFRSF11A",2.80986259492202,2.13267671837979e-06
"3579","VEGF","UTP25",2.48451248768727,2.14070798000443e-06
"3580","VEGF","RNF139",-1.9246188980273,2.16583329301597e-06
"3581","VEGF","ASB1",1.36635567567313,2.22886569551409e-06
"3582","VEGF","ARMH4",-1.55966326905343,2.25896662953279e-06
"3583","VEGF","CACNB2",-1.19956012415561,2.28907798226058e-06
"3584","VEGF","CISH",2.78549357062377,2.31227615745024e-06
"3585","VEGF","ZNF225",2.03053592072035,2.37579745867308e-06
"3586","VEGF","RPP38",1.77221006257991,2.45383011336872e-06
"3587","VEGF","AR",-1.44948771058941,2.56452682427836e-06
"3588","VEGF","ZNF584",1.96027064407114,2.58439612636186e-06
"3589","VEGF","RSPH4A",-1.32866867851059,2.59083868296901e-06
"3590","VEGF","TVP23B",2.44290505629925,2.66104985132816e-06
"3591","VEGF","BLZF1",1.89907359116212,2.67428777516368e-06
"3592","VEGF","PLEKHG1",3.63505563750082,2.73124270973459e-06
"3593","VEGF","ATXN7L1",-1.42905485079573,2.8623320813452e-06
"3594","VEGF","CCDC26",-2.41153746177377,2.89343502494768e-06
"3595","VEGF","ZPBP",-0.90191340714837,2.92139161919287e-06
"3596","VEGF","CGRRF1",1.79559462570046,2.93392450521958e-06
"3597","VEGF","TMEM39A",1.55664099630646,3.08509893061259e-06
"3598","VEGF","LCN6",1.11448717007906,3.16450973849345e-06
"3599","VEGF","AK5",-2.64007484454549,3.16961038616655e-06
"3600","VEGF","KAT6B",-1.69837913703572,3.2041150687173e-06
"3601","WNT","BMP4",5.93683107305,2.5117168915e-10
"3602","WNT","SIGLEC6",2.0207361471,2.34785797904e-09
"3603","WNT","NPY2R",1.38723387106,8.66691702251e-09
"3604","WNT","CSF3R",1.93231537539,3.02194158545e-07
"3605","WNT","KRT23",4.12161155069,5.46398873532e-07
"3606","WNT","FGF20",-2.0880306196,5.99759318512e-07
"3607","WNT","FGF3",-1.75149878034,6.95045464352e-07
"3608","WNT","MSX1",4.13090389196,1.20655935318e-06
"3609","WNT","RNF43",3.62818214446,1.4031369546e-06
"3610","WNT","CYP24A1",4.69230392105,4.71457364124e-06
"3611","WNT","BMP7",2.09307161751,1.06805103588e-05
"3612","WNT","NTF3",2.27388978335,1.56616390991e-05
"3613","WNT","FGD2",1.63117929701,2.12330440955e-05
"3614","WNT","ALOX12",-2.38809168835,2.26079183195e-05
"3615","WNT","ANKRD1",5.75344104425,3.89586688146e-05
"3616","WNT","FOXJ2",1.31222701553,6.05737606683e-05
"3617","WNT","KIF26B",1.36180050783,6.88326375137e-05
"3618","WNT","RUBCNL",2.90072733261,8.16874483651e-05
"3619","WNT","KLK10",2.00418100752,8.67928478255e-05
"3620","WNT","SYT12",-1.25326075663,0.000103359276663
"3621","WNT","CACNA1E",1.07499664802,0.000103819365547
"3622","WNT","LY86",1.59625220102,0.000188794580507
"3623","WNT","SLC7A8",-2.4843729916,0.000255840859267
"3624","WNT","ANO2",1.36220022375,0.000271853308515
"3625","WNT","GPR22",-1.02298721746,0.000306318830639
"3626","WNT","TCTN2",-1.51731000002,0.000363802600662
"3627","WNT","PLA2R1",-1.1473081003,0.00043154454415
"3628","WNT","SBSPON",1.4732102099,0.000492143876491
"3629","WNT","GFRA2",1.36711872351,0.000615454476643
"3630","WNT","MSX2",1.56657068981,0.000624635395585
"3631","WNT","CPLX2",-1.04050048512,0.000629542350627
"3632","WNT","SNTB1",1.76849258398,0.000634353018584
"3633","WNT","RBMS2",2.11730003842,0.000652883662358
"3634","WNT","C2CD3",1.45436019911,0.000671018806142
"3635","WNT","IRS1",3.18782977995,0.000677146160567
"3636","WNT","SNCAIP",1.43635014664,0.000684510890974
"3637","WNT","SFRP5",-1.07940364175,0.0006936654665
"3638","WNT","ZNF613",1.33650285529,0.000749468654752
"3639","WNT","ARL4C",3.27342846498,0.000767026874809
"3640","WNT","CAMK1D",1.84366782207,0.00085834320087
"3641","WNT","RAP2B",2.32707816213,0.000923448819569
"3642","WNT","SYK",-1.72470371194,0.000961543134275
"3643","WNT","ZNF385D",-1.28117922528,0.00104211930459
"3644","WNT","HOXB3",1.15163784334,0.00110033603615
"3645","WNT","B3GNT2",2.16641085465,0.0011133369452
"3646","WNT","TDRKH",-1.71027369375,0.00111520058608
"3647","WNT","KLHL4",1.54051285835,0.00114797669738
"3648","WNT","C4BPB",1.60281111775,0.00138877955408
"3649","WNT","PRDM5",0.987983717211,0.0016632867864
"3650","WNT","IL12RB1",0.839411846655,0.00170918624308
"3651","WNT","TSHZ2",-1.23388644759,0.00175648006775
"3652","WNT","MAB21L4",2.50620955677,0.00189873143397
"3653","WNT","FOXF1",-1.92842044692,0.00198206109101
"3654","WNT","ZNF701",1.03723151382,0.00198342140623
"3655","WNT","UPK1B",1.62050396442,0.00199485545678
"3656","WNT","OLFM4",-1.42315030737,0.00233193330248
"3657","WNT","AVPR1A",-0.583503378752,0.002616819342
"3658","WNT","RASGRP2",-1.28386241053,0.0027686071582
"3659","WNT","DLX5",1.64452023135,0.0027959639827
"3660","WNT","CLDN4",-1.89939345585,0.00281909102652
"3661","WNT","GNG11",2.09852650379,0.00288828454631
"3662","WNT","BNC1",1.58225139336,0.00290312755367
"3663","WNT","ZNF230",1.38534278144,0.00324531887819
"3664","WNT","LPAR2",1.26399445256,0.00331915742373
"3665","WNT","TRMT2B",1.80002842507,0.00341862787052
"3666","WNT","ASB4",-0.728762798846,0.00350588560801
"3667","WNT","ZNF43",2.2320690359,0.00357670958258
"3668","WNT","KCNJ10",-1.43276659141,0.00366710244234
"3669","WNT","ITGB7",1.36135777708,0.0038032648039
"3670","WNT","HIRA",1.72585140096,0.00412580248755
"3671","WNT","DESI2",1.10426832494,0.00439472464868
"3672","WNT","EYA4",1.39326162198,0.0044040834368
"3673","WNT","APBB1",-1.01528790297,0.0046106646729
"3674","WNT","MSI1",1.00152333996,0.00478340779841
"3675","WNT","KCNJ5",-0.970656340025,0.00494852099435
"3676","WNT","ANGPT1",-1.92617170318,0.00498163096702
"3677","WNT","ZFP30",1.53566031892,0.00498560551434
"3678","WNT","TBXT",-0.954038286972,0.00549736080612
"3679","WNT","MSH3",0.863448783565,0.00556448056192
"3680","WNT","CD244",0.75606236887,0.00588321045121
"3681","WNT","GNAO1",-0.915037841756,0.00633185783819
"3682","WNT","IGF1",1.35948123623,0.00677818966146
"3683","WNT","TPH1",1.0144342317,0.00692100552716
"3684","WNT","TLE4",-1.73347206901,0.00713974314072
"3685","WNT","LGALS14",0.981538986418,0.00719725792556
"3686","WNT","NCAM1",-0.877086430495,0.00743489897373
"3687","WNT","PIEZO2",-1.05133509247,0.007650404056
"3688","WNT","IL1RL1",2.08077074582,0.00804057919216
"3689","WNT","SEC31B",1.44708283337,0.0081756890797
"3690","WNT","WFDC2",-1.31768738028,0.00818971424443
"3691","WNT","HOXB5",1.13995823557,0.00829007336729
"3692","WNT","FASLG",-1.44349654904,0.00874322319687
"3693","WNT","AIRE",0.756269896603,0.00882285526742
"3694","WNT","SEL1L3",-1.62188109405,0.00898612368622
"3695","WNT","ZNF45",2.19565822721,0.00923027291226
"3696","WNT","CD48",1.57824848108,0.00939056115579
"3697","WNT","ZNF552",1.10289013974,0.00941593102656
"3698","WNT","RNASEH2B",1.05685087869,0.00954080307465
"3699","WNT","IGFBP1",1.48422826766,0.00959796972265
"3700","WNT","ANKMY1",0.58688972167,0.00984532791376
