"","source","target","mor"
"20782","Ar","Ccnb1",-1
"20783","E2f1","Ccnb1",1
"20784","Ncor2","Ccnb1",1
"20785","Ar","Dlst",1
"20786","Crem","Abcc8",1
"20787","Pou2f1","Poli",1
"20788","Tcf15","Tnmd",1
"20789","Tfap2a","Ctnnb1",1
"20790","Tbpl1","Cdkn1a",1
"20791","Tp53","Timeless",1
"20792","Smad1","Lrp5",1
"20793","Lef1","Col10a1",1
"20794","Mybl2","Plk1",1
"20795","Sim2","Myod1",1
"20796","Esr1","Fosl1",1
"20797","Fosl1","Esr1",1
"20798","Egr1","Fos",1
"20799","Sox10","Dhh",1
"20800","Cebpd","Irak1",1
"20801","Hnf4a","Cby1",1
"20802","Hnf4a","Inhba",1
"20803","Rara","Tnfrsf12a",1
"20804","Tp63","Hgf",1
"20805","Foxe1","Esr1",-1
"20806","Foxe1","Ccnd1",-1
"20807","Sall3","Cdh1",1
"20808","Ppara","Fgf1",1
"20809","Pparg","Fgf1",1
"20810","Sox9","Ctnnb1",-1
"20811","Neurod1","Nes",-1
"20812","Pax6","Nes",1
"20813","Hes1","Sar1b",1
"20814","Neurod1","Notch1",1
"20815","Pax6","Notch1",1
"20816","Pax6","Sar1b",1
"20817","Atf5","Npm1",1
"20818","Npm1","Atf5",-1
"20819","Atf5","Aprt",1
"20820","Stat3","Prok2",1
"20821","Vdr","Il2",1
"20822","Hnf1b","Mib1",1
"20823","Neurog3","Mib1",1
"20824","Ptf1a","Mib1",1
"20825","Nfya","Hspa5",1
"20826","Tbp","Hspa5",1
"20827","Bcl6","Hsd17b1",1
"20828","Bcl6","Slc22a6",1
"20829","Bcl6","Slc22a8",1
"20830","Ezh2","Vcl",1
"20831","Crem","Ptger2",1
"20832","Foxo3","Ifnb1",1
"20833","Foxo3","Trim63",1
"20834","Rest","Lin28a",-1
"20835","Pax3","Mbp",-1
"20836","Foxo1","Cpt1a",1
"20837","Pax3","Cpt1a",1
"20838","Irf8","Irf5",1
"20839","Irf5","Irf8",1
"20840","Lhx2","Pou1f1",1
"20841","Zfp395","Slc16a2",1
"20842","Gli3","Vmp1",1
"20843","Kat7","Vmp1",1
"20844","Yy1","Psca",1
"20845","Runx2","Gdf10",-1
"20846","Fos","Tnfsf13b",1
"20847","Sp3","Ppp1r14a",1
"20848","Sp1","Ppp1r14a",1
"20849","Tbp","Camk4",1
"20850","Gata4","Pias1",1
"20851","Tcf4","Ccn1",1
"20852","Nr1h4","Cacna1a",1
"20853","Nr1h4","Tmie",1
"20854","Ncoa1","Egfr",1
"20855","Ncoa1","Vegfa",1
"20856","Pgr","Egfr",1
"20857","Sox2","Asxl1",1
"20858","Znf263","Asxl1",1
"20859","Runx2","Osr2",1
"20860","Atf2","Osr2",1
"20861","Smad3","Osr2",1
"20862","Creb1","Pnoc",1
"20863","Gmeb1","Per2",1
"20864","Smarca1","Bin1",1
"20865","Smarca1","Smarcb1",1
"20866","Myc","Srsf1",1
"20867","Creb1","Ormdl3",1
"20868","Ets1","Ormdl3",1
"20869","Nfe2l2","Cav1",1
"20870","Neurog2","Ccne2",-1
"20871","Nfkb2","Ifnb1",-1
"20872","Myc","Sox9",1
"20873","Hsf1","Il10",1
"20874","Esrrg","Pck1",1
"20875","Nr1d1","Gja1",1
"20876","Foxo3","Sdc2",1
"20877","Myc","Plau",1
"20878","Lef1","Vim",1
"20879","Gfi1","Mbp",1
"20880","Gfi1","Prg2",1
"20881","Dlx5","Pparg",-1
"20882","Creb1","Pparg",1
"20883","Jund","Hbz",1
"20884","Ahr","Cd55b",-1
"20885","Ahr","Cd55",-1
"20886","Tal1","Itga2b",1
"20887","Hif1a","Wdr83",1
"20888","Prdm1","Sumo1",1
"20889","Zbtb16","Gata4",1
"20890","Dnmt3a","Esr1",1
"20891","Dbp","Papss2",1
"20892","Dbp","Polh",1
"20893","Dbp","Rpsa",1
"20894","Tp53","Nfe2l2",1
"20895","Hnf4a","S100a6",1
"20896","Lef1","S100a6",1
"20897","Tbx21","Gpr132",1
"20898","Rora","Cd79a",1
"20899","Tbx21","Cd79a",1
"20900","Ezh2","Camk4",1
"20901","Ezh2","H2-Ea",1
"20902","Ezh2","P04224",1
"20903","Ezh2","H2-T23",1
"20904","Lmx1a","Slc6a3",1
"20905","Sp1","Bloc1s6",1
"20906","Sp1","Mia",1
"20907","Sp1","Nme5",1
"20908","Sp1","Tnnt1",1
"20909","Id3","Pcsk1",1
"20910","Myc","Id3",1
"20911","Myc","Pcsk1",1
"20912","Tcf3","Pcsk1",1
"20913","Hoxa10","Setbp1",1
"20914","Setbp1","Hoxa10",1
"20915","Hoxa9","Setbp1",1
"20916","Setbp1","Hoxa9",1
"20917","Nfatc1","Ccnd1",1
"20918","Pitx2","Stat4",1
"20919","Creb1","Areg",1
"20920","Arx","Chga",1
"20921","Arx","Gast",1
"20922","Arx","Sct",1
"20923","Neurog3","Gast",1
"20924","Neurog3","Sct",1
"20925","Zglp1","Gast",1
"20926","Zglp1","Sct",1
"20927","Atf4","Slc6a4",1
"20928","Sox11","Spast",1
"20929","Tp53","Krt14",1
"20930","Creb1","Foxa1",1
"20931","Tfap2a","Foxa1",1
"20932","Cebpa","Twnk",1
"20933","Mef2a","Camk2a",1
"20934","Rela","Bcl10",1
"20935","Relb","Bcl10",1
"20936","Rel","Rela",1
"20937","Cdx2","Gstp1",1
"20938","Cdx2","Gstp2",1
"20939","Ncoa2","Egfr",1
"20940","Ncoa2","Pdlim7",1
"20941","Runx1","Rela",1
"20942","Sp1","Prkaa1",1
"20943","Stat3","Ccne1",1
"20944","Klf5","Hfe",1
"20945","Klf5","Ccne1",1
"20946","Stat3","Akap12",1
"20947","Cebpd","Csf2",1
"20948","Cebpd","Csf3",1
"20949","Cebpd","Theg",1
"20950","Stat3","Prkcq",1
"20951","Stat4","Prkcq",1
"20952","Stat6","Prkcq",1
"20953","Crem","Myd88",1
"20954","Cebpb","Cxcl9",1
"20955","Etv1","Grin2c",1
"20956","Esr2","Ubc",1
"20957","Nfe2l1","Lpin1",1
"20958","Nfe2l1","Ppargc1b",1
"20959","Nrf1","Lpin1",1
"20960","Dnmt1","Fxn",1
"20961","Hsf4","Rad51",1
"20962","Hnf4a","Anks4b",1
"20963","Hnf4a","Hspa5",1
"20964","Fezf2","Spon1",1
"20965","Ybx1","Spon1",1
"20966","Egr1","Ppp1r1b",1
"20967","Hoxb7","Ppp1r1b",1
"20968","Nr5a1","Sgcz",1
"20969","Arnt","Gast",1
"20970","Hif1a","Gast",1
"20971","Pparg","Ldlr",-1
"20972","Pparg","Pcsk9",1
"20973","Snai1","Adipoq",1
"20974","Smad5","Ppp4c",1
"20975","Isl1","Caps2",1
"20976","Isl1","Sec14l4",1
"20977","Isl1","Slc2a10",1
"20978","Neurog3","Caps2",1
"20979","Neurog3","Sec14l4",1
"20980","Neurog3","Slc2a10",1
"20981","Rax","Sec14l4",1
"20982","Zfp42","Rlim",1
"20983","Ahr","Ccng2",1
"20984","Foxa1","Ccng2",1
"20985","Tp53","Sesn2",-1
"20986","Foxa2","Wnt6",1
"20987","Gata6","Wnt6",1
"20988","Atf3","Gadd45b",1
"20989","Atf3","Gadd45g",1
"20990","Creb1","Atf3",1
"20991","Creb1","Btg2",1
"20992","Creb1","Gadd45b",1
"20993","Creb1","Gadd45g",1
"20994","Klf2","Tcl1a",1
"20995","Klf5","Tcl1a",1
"20996","Atf6","Pdia6",1
"20997","Gata1","Ca1",1
"20998","Lmo2","Ca1",1
"20999","Nr1i3","Ca1",1
"21000","Tal1","Ca1",1
"21001","Foxn1","Deup1",1
"21002","Irf3","Il12b",1
"21003","Irf5","Il12b",-1
"21004","Etv4","Mmp9",1
"21005","Smad3","Sirt1",1
"21006","Jun","Sirt1",1
"21007","Nr1h3","Cdkn2b",1
"21008","Foxm1","Rock1",1
"21009","Etv2","Sox9",1
"21010","Sox9","Etv2",1
"21011","Myod1","Cand2",1
"21012","Kmt2a","Cfc1",1
"21013","Egr2","Ret",1
"21014","Tfcp2","Ret",1
"21015","Ctcf","Rarres1",1
"21016","Ar","Hsd3b1",1
"21017","Nr2f2","Hsd3b1",1
"21018","Nr5a1","Nr2f2",1
"21019","Tp53","Rigi",1
"21020","Gtf3a","Tnf",1
"21021","Arid1a","Bmp10",1
"21022","Usf1","Gata5",1
"21023","Irf9","Ankrd1",1
"21024","Stat2","Ankrd1",1
"21025","Etv2","Lmo2",1
"21026","Atf2","Ren1",-1
"21027","Klf11","Maoa",1
"21028","Pax3","Maoa",1
"21029","Tfdp1","Nrip1",1
"21030","E2f1","Nrip1",1
"21031","Zeb1","Pthlh",1
"21032","Sp7","Adra1d",1
"21033","Ebf1","Prdm1",-1
"21034","Cebpa","Gpam",1
"21035","Hnf4a","Gpam",1
"21036","Ikzf4","Myh7b",1
"21037","Myrf","Myh7b",1
"21038","Myod1","Myh7b",1
"21039","Ikzf4","Myh1",1
"21040","Ikzf4","Myh14",1
"21041","Pdx1","Fabp1",1
"21042","Runx1","Ctsg",1
"21043","Dnmt1","Kdr",1
"21044","Jun","C1qtnf3",1
"21045","Nr3c1","Nat1",1
"21046","Ahr","Nat2",1
"21047","Nr1i2","Nat2",1
"21048","Nr1i3","Nat2",1
"21049","Nr3c1","Nat2",1
"21050","Creb1","Slc1a2",1
"21051","Nfkb1","Slc1a2",1
"21052","Foxc1","Mmp7",1
"21053","Sp7","Shh",1
"21054","Fosb","Creb1",1
"21055","Creb1","Fosb",1
"21056","Srf","Fosb",1
"21057","Ar","Il15",1
"21058","Ddit3","Ccl5",-1
"21059","Ddit3","Cxcl10",1
"21060","Ddit3","Fas",1
"21061","Ddit3","Il15",1
"21062","Ddit3","Irf7",1
"21063","Ar","Camkk2",1
"21064","Ppara","Ifnb1",1
"21065","Myb","Ppa1",1
"21066","Klf2","Gja4",1
"21067","Nfe2","Hmbs",1
"21068","Usf1","Piwil1",1
"21069","Rest","Bcl2l1",1
"21070","Twist1","Cldn4",-1
"21071","Sfpq","Gja1",1
"21072","Sfpq","Smc3",1
"21073","Tbx15","Smc3",1
"21074","Esr1","Atp7a",1
"21075","Esr2","Atp7a",1
"21076","Pdx1","Sstr5",1
"21077","Nr2f2","Eya1",1
"21078","Nfkb2","Fas",-1
"21079","Cdx2","Cftr",1
"21080","Runx1","Krt1",1
"21081","Nr4a1","Tnfsf11",1
"21082","Smad4","Skil",-1
"21083","Nr2c2","Bglap",1
"21084","Nr2c2","Bglap3",1
"21085","Nr2c2","Bglap2",1
"21086","Klf4","Vdr",-1
"21087","Hif1a","Bsg",1
"21088","Myc","Sae1",1
"21089","Sp1","Cenph",1
"21090","Sp3","Cenph",1
"21091","Nr0b2","Pltp",1
"21092","Nr4a1","Esr1",1
"21093","Esr1","Nr4a1",-1
"21094","Rela","Appl1",1
"21095","Nfatc4","Itpr1",1
"21096","Esr1","Neurog2",1
"21097","Cebpa","Dio2",1
"21098","Cebpb","Dio2",1
"21099","Cebpg","Dio2",1
"21100","Sp1","Me3",1
"21101","Nfe2l2","Ddit3",1
"21102","Ncoa1","Mmp2",1
"21103","Ncoa3","Mmp2",1
"21104","Sp1","Stxbp2",1
"21105","Foxa2","Msx1",1
"21106","Sp1","Hbz",1
"21107","Grhl2","Cldn3",1
"21108","Grhl2","Rab25",1
"21109","Nfatc3","Ddit4",1
"21110","Tfcp2","Fgfr1",1
"21111","Tfcp2","Krt27",1
"21112","Tfcp2","Me3",1
"21113","Sp1","Pdyn",1
"21114","Nr3c1","Rasd1",1
"21115","Stat5b","Rasd1",1
"21116","Sp1","Cs",1
"21117","Mta1","Pten",-1
"21118","Yy1","Pten",-1
"21119","Mta1","Pik3r1",1
"21120","Ascl1","Numbl",1
"21121","Neurod1","Numbl",1
"21122","Dnmt1","Errfi1",1
"21123","Mycn","Birc5",1
"21124","Nfe2l2","Aox1",1
"21125","Hmga1","Slc2a3",1
"21126","Hmga1","Prkaa1",1
"21127","Myc","Gpc3",1
"21128","Rela","Il33",1
"21129","Pax3","Myog",1
"21130","Foxo1","Cdh3",1
"21131","Pax3","Cdh3",1
"21132","Ybx3","Kras",1
"21133","Tbp","Ccna2",1
"21134","Tbp","Taf7",1
"21135","Tp53","Pdcd6",1
"21136","Kmt2b","Ghrhr",1
"21137","Runx1","Tnfaip6",1
"21138","Runx2","Tnfaip6",-1
"21139","Runx2","Runx1",-1
"21140","Hes5","Ascl1",-1
"21141","Ascl1","Hes5",1
"21142","Sp1","Ccr7",1
"21143","Rbpj","Ascl1",-1
"21144","Pou2f1","Hoxb1",1
"21145","Sox2","Hoxb1",1
"21146","Stat5a","Prox1",1
"21147","Hey1","Prox1",-1
"21148","Kdm2a","Fgfr1",1
"21149","Cdx2","Cldn1",1
"21150","Hoxb7","Cldn1",1
"21151","Cdx1","Cldn1",1
"21152","Gata4","Cldn1",1
"21153","Cebpb","Kdm4b",1
"21154","Cebpb","Ccne1",1
"21155","Cebpb","Cdc25c",1
"21156","Cebpb","Cdc45",1
"21157","Cebpb","Gins1",1
"21158","Cebpb","Mcm3",1
"21159","Fli1","Eya3",1
"21160","Bcl6","Cdkn2b",-1
"21161","Foxn1","Carm1",1
"21162","Foxn1","Nelfe",1
"21163","Elf4","Carm1",1
"21164","Jdp2","Carm1",1
"21165","Esr2","Nfkbia",1
"21166","Rela","Cd46",1
"21167","Ahr","Apoa1",1
"21168","Hr","Apoa1",1
"21169","Smad3","Nox4",1
"21170","Pax3","Ahr",1
"21171","Ppard","Npc1l1",1
"21172","Neurod1","Gjd2",1
"21173","Stat5b","Aurka",1
"21174","Tp53","Tat",1
"21175","Hr","Bglap",1
"21176","Hr","Bglap3",1
"21177","Hr","Bglap2",1
"21178","Ehf","Dcdc2",-1
"21179","Ar","Clec10a",1
"21180","Dnmt3a","Twsg1",1
"21181","Dnmt3a","Dnmt3a",1
"21182","E2f1","Dnmt3a",-1
"21183","Dnmt3a","Rb1",1
"21184","Rb1","Dnmt3a",-1
"21185","Nfkb2","Crh",1
"21186","Relb","Crh",1
"21187","Nr2f2","Efnb2",1
"21188","Lhx2","Cyp19a1",1
"21189","Tfap2c","Cited2",1
"21190","Dnmt1","Slc2a4",1
"21191","Bhlhe41","Snai2",1
"21192","Myc","Lat",1
"21193","Atf6","Cdkn2a",1
"21194","Nr4a3","Tec",1
"21195","Ar","Igf1",1
"21196","Ets2","Tnf",1
"21197","Ets2","C1qtnf5",1
"21198","Ets2","Mfrp",1
"21199","Ctcf","Jun",1
"21200","Stat4","Akt1",1
"21201","Stat4","Pik3r1",1
"21202","Stat4","S100a4",1
"21203","Ets1","Ltb",1
"21204","Nfkb1","Ltb",1
"21205","Rela","Ltb",1
"21206","Sp1","Ctsg",1
"21207","Tfap2a","Ctsg",1
"21208","Pbx1","Dcc",1
"21209","Nfe2l2","Sesn2",1
"21210","Dnmt1","Crp",1
"21211","Mef2c","Bmp4",1
"21212","Stat3","Usp7",-1
"21213","Ikzf3","Il2",1
"21214","Hnf4a","Sar1b",1
"21215","Mafb","Hjv",1
"21216","Mafb","Papss2",1
"21217","Mafb","Scn5a",1
"21218","Mafb","Src",1
"21219","Mafb","Trdmt1",1
"21220","Ahr","Abca4",1
"21221","Ahr","Abcb6",1
"21222","Nkx2-1","Ocln",1
"21223","Foxm1","Krt15",1
"21224","Klf8","Axin1",1
"21225","Nr4a1","Ar",1
"21226","Dnmt1","Rassf1",1
"21227","Tbx15","Rassf1",1
"21228","Nr3c1","Ccn5",1
"21229","Nfatc2","Tnfrsf12a",1
"21230","Nfatc2","Tnfsf12",1
"21231","Foxm1","Aurkb",1
"21232","Nkx3-2","Pax3",-1
"21233","Sox9","Pax3",-1
"21234","Mbd2","Phf21a",1
"21235","Ar","Atad2",1
"21236","E2f1","Atad2",1
"21237","Rest","Gria1",-1
"21238","Myod1","Ehmt2",1
"21239","Egr1","Csf1r",1
"21240","Gata4","Sirt1",1
"21241","Tal1","Sirt1",1
"21242","Tal1","Myog",1
"21243","Tal1","Gata4",1
"21244","Gata4","Tal1",1
"21245","Cebpb","Cd200r1",1
"21246","Tp53","Rps25",1
"21247","Tp63","Cdh1",1
"21248","Tp63","Csn2",1
"21249","Tp63","Vim",1
"21250","Tp53","Srsf3",1
"21251","Relb","Tp53",1
"21252","Pax6","Abcc8",1
"21253","Pax6","Insr",1
"21254","Pax6","Ffar1",1
"21255","Pax6","Gipr",1
"21256","Smad3","Zyx",1
"21257","Gata1","C1qa",-1
"21258","Mafb","C1qa",1
"21259","Hif1a","Pc",1
"21260","Hif1a","Theg",1
"21261","Tp63","Ybx1",1
"21262","Ybx1","Tp63",1
"21263","Nfatc2","Mdm2",1
"21264","Pparg","Cidec",1
"21265","Fos","E2f1",1
"21266","Twist2","Mmp9",1
"21267","Esr1","Rab31",1
"21268","Nr4a1","Tshb",1
"21269","Nr4a1","Trh",1
"21270","Lmo2","Angpt2",1
"21271","Lyl1","Angpt2",1
"21272","Gata2","Angpt2",1
"21273","Tal1","Angpt2",1
"21274","Myc","Tsc22d3",1
"21275","Usf1","Tsc22d3",1
"21276","Nfatc1","Plcg2",1
"21277","Nfe2l2","Iqgap1",1
"21278","Scx","Col1a2",1
"21279","Rela","Prkd3",1
"21280","Hsf1","Dnajb1",1
"21281","E2f1","Rbm38",1
"21282","Zic1","Ccnd1",1
"21283","Zic1","Cdkn1a",1
"21284","Zic1","Cdkn1b",1
"21285","Zglp1","Avp",1
"21286","Zglp1","Crh",1
"21287","Myc","Map4k1",1
"21288","Yy1","Jak2",-1
"21289","Nfkb1","Ehmt1",1
"21290","Tp53","Mpg",1
"21291","Mbd2","Faah",1
"21292","E2f1","Foxm1",1
"21293","Skil","Tp53",1
"21294","Pax5","Bglap",1
"21295","Pax5","Bglap3",1
"21296","Pax5","Bglap2",1
"21297","Pax5","Sp7",1
"21298","Pax5","Runx2",1
"21299","Hnf4a","Slc22a6",1
"21300","Hnf4a","Slc22a8",1
"21301","Dnmt3b","Hoxb13",-1
"21302","Hoxb13","Dnmt3b",1
"21303","Ezh2","Hoxb13",-1
"21304","Srebf2","Dhcr24",1
"21305","Esr2","Pten",1
"21306","Myc","Cited2",1
"21307","E2f3","Cited2",1
"21308","Hnf4a","Il10",1
"21309","Cdx2","Nr1i2",1
"21310","Nr1i3","Prkaa1",1
"21311","Nr1h4","Cish",1
"21312","Ets2","Abcb1a",1
"21313","Mafb","Ccl12",1
"21314","Mafb","Prdm1",1
"21315","Mafb","Spock1",1
"21316","Prdm1","Spock1",1
"21317","Esr2","Pes1",1
"21318","Esr2","St13",1
"21319","Esr2","Stub1",1
"21320","Creb1","Kdm3a",1
"21321","Hnf1b","Neurog3",1
"21322","Pdx1","Neurog3",1
"21323","Rest","Terf2",-1
"21324","Spi1","Il1rl1",1
"21325","Satb2","Kat2b",1
"21326","Satb2","Hbb-y",1
"21327","Satb2","Hbb-bh1",1
"21328","Mbd2","Kdm2b",1
"21329","Ets1","Ppp2r1b",1
"21330","Sp1","Ppp2r1b",1
"21331","Sp3","Ppp2r1b",1
"21332","Sp1","Ppp2r1a",1
"21333","Sp3","Ppp2r1a",1
"21334","Tfap2a","Ppp2r1a",1
"21335","Tp53","Prox1",1
"21336","Creb3l1","Gfap",1
"21337","Gcm1","Gfap",1
"21338","Grhl3","Atm",1
"21339","Spi1","Gad1",1
"21340","Spi1","Htr2c",1
"21341","Spi1","Krt14",1
"21342","Spi1","Ppm1e",1
"21343","Spi1","Tomm70",1
"21344","Snai2","Cdh2",-1
"21345","Prox1","Prkcb",1
"21346","Vdr","Cyp1a1",1
"21347","Smad7","Mta1",1
"21348","Mta1","Smad7",-1
"21349","Egr2","Tnfsf11",-1
"21350","Egr2","Id2",1
"21351","Nono","Birc5",1
"21352","Tp73","Bcl2",1
"21353","Tp73","Ccnd1",-1
"21354","Tead4","Igfbp1",1
"21355","Hhex","Csnk2a1",1
"21356","Hhex","Csnk2a2",1
"21357","Nr5a2","Gck",1
"21358","Tbp","Krt36",1
"21359","Tbp","Me3",1
"21360","Gata3","Lyl1",1
"21361","Gata3","Tal1",1
"21362","Lyl1","Nkx3-1",1
"21363","Lyl1","Tal1",1
"21364","Atf4","F7",1
"21365","Foxo3","Stk11",1
"21366","Foxo3","Prkaa2",1
"21367","Esr1","Rnf115",1
"21368","Egr1","Klf4",1
"21369","Gata6","Bmp2",1
"21370","Sox2","Cdkn1b",1
"21371","Snai1","Serpinb5",1
"21372","Tbx6","Serpinb5",1
"21373","Pax5","Abl1",1
"21374","Pax5","Bcr",1
"21375","Pitx2","Gsk3b",1
"21376","Gli2","Tgfb1",1
"21377","Gli1","Tgfb1",1
"21378","Fos","Pes1",1
"21379","Jun","Pes1",1
"21380","Junb","Pes1",1
"21381","Jund","Pes1",1
"21382","Tp53","Ppargc1a",1
"21383","Tp53","Fxn",1
"21384","Pax7","Carm1",1
"21385","Dnmt3a","Inha",1
"21386","Gfi1","Cd8a",1
"21387","Gata1","Il1rl1",-1
"21388","Gata2","Il1rl1",1
"21389","Kat7","Cdkn1b",1
"21390","Erg","Nr3c1",1
"21391","Nfe2l2","Txnip",-1
"21392","Pparg","Mogat1",1
"21393","Pparg","Mgat1",1
"21394","Nrf1","Ide",1
"21395","Tbp","Ide",1
"21396","Nanog","Tor1aip2",-1
"21397","Gata1","Cdc6",1
"21398","Tp73","Bik",1
"21399","Hhex","Ctsg",1
"21400","Hhex","Abl1",1
"21401","Hhex","Bcr",1
"21402","Hhex","Src",1
"21403","Hhex","Vegfa",-1
"21404","Hnf1a","Hgfac",1
"21405","Tfap2a","Ret",1
"21406","Tfap2c","Ret",1
"21407","Ppard","Mog",1
"21408","Ppard","Plp1",1
"21409","Nfkb2","Enpp2",1
"21410","Relb","Enpp2",1
"21411","Dmbx1","Cd34",1
"21412","Dmbx1","Traf1",1
"21413","E2f1","Cd2ap",1
"21414","Myb","Erbin",1
"21415","Dlx3","Akt1",1
"21416","Foxm1","Scgb1a1",1
"21417","Foxm1","Sox2",1
"21418","Egr1","Mmp2",-1
"21419","Sp1","Xylt2",1
"21420","Spi1","Xylt2",1
"21421","Esr1","Fas",1
"21422","Esr1","Faslg",1
"21423","Irf4","Tspo",1
"21424","Tp53","Tspo",1
"21425","Rela","Trem1",1
"21426","Ar","Il2",1
"21427","Irf1","Mki67",-1
"21428","Foxo1","Dgka",1
"21429","Foxo3","Dgka",1
"21430","Usf1","Rorc",1
"21431","Usf2","Rorc",1
"21432","Thra","Ppp2ca",1
"21433","Bcl6","Tnfrsf11a",1
"21434","Nfatc1","Tnfrsf11a",1
"21435","Ssrp1","Myc",1
"21436","Tp53","Aurka",-1
"21437","E2f3","Cdk2",1
"21438","E2f3","Sparc",1
"21439","Tal1","Il6",1
"21440","Twist1","Clu",1
"21441","Ezh2","Foxp3",-1
"21442","Hoxc6","Bcl2",1
"21443","Dnmt1","Bcl2",1
"21444","Tp53","Apob",1
"21445","Hlx","Btg1",1
"21446","Tal1","Myb",1
"21447","Tcf12","Trib2",1
"21448","Tcf3","Trib2",1
"21449","Hes1","Dusp1",1
"21450","Pura","Erbb2",1
"21451","Id2","Lgals1",1
"21452","Sp1","Nt5e",1
"21453","Zglp1","Apoa1",1
"21454","Esr1","Fhl2",1
"21455","Hoxa9","Dach1",1
"21456","Kmt2a","Dach1",1
"21457","Cebpa","Dach1",-1
"21458","Gata1","Dach1",-1
"21459","Cebpa","Plin5",1
"21460","E2f7","Vegfa",1
"21461","E2f8","Vegfa",1
"21462","Ascl2","Fgfr1",1
"21463","Ascl2","Me3",1
"21464","Erg","Tdrd1",1
"21465","Dnmt1","Aldh3b1",1
"21466","Dnmt1","Fmo3",1
"21467","Atf3","Calca",1
"21468","Atf3","Hspa5",1
"21469","Atf3","Map1lc3b",1
"21470","Atf3","Pcyt2",1
"21471","Cebpb","Hspa5",1
"21472","Cebpb","Map1lc3b",1
"21473","Cebpb","Pcyt2",1
"21474","Ddit3","Calca",1
"21475","Ddit3","Pcyt2",1
"21476","Stat2","Tgfa",1
"21477","Tp53","Lmo4",1
"21478","Hoxc6","Abcb1a",1
"21479","Pitx2","Irf5",1
"21480","Vdr","Dysf",1
"21481","Hif1a","Mapk9",1
"21482","E2f1","Stmn1",1
"21483","Tfdp1","Stmn1",1
"21484","Cebpb","Ccl20",1
"21485","Foxc1","Snai1",1
"21486","Foxc1","Nedd9",1
"21487","Snai2","Cdh3",-1
"21488","Myc","Apc",1
"21489","Nfe2l2","Apc",1
"21490","Nfe2l2","Cd44",1
"21491","Myc","Nfe2l2",1
"21492","Nfe2l2","Myc",-1
"21493","Nfe2l2","Pcna",-1
"21494","Nfe2l2","Ptgs2",-1
"21495","E2f1","Gpr19",1
"21496","Foxp4","Tspoap1",-1
"21497","Bmal1","Ldlr",1
"21498","Hes1","Ldlr",1
"21499","Hes6","Ldlr",1
"21500","Foxo3","Mfge8",1
"21501","Ets1","Atxn2",1
"21502","Etv5","Parg",1
"21503","Etv5","Bphl",1
"21504","Sp1","Parg",1
"21505","Sp1","Bphl",1
"21506","Sox17","Sox17",1
"21507","Mycn","Cdkl5",-1
"21508","Ssrp1","Cdkl5",1
"21509","Deaf1","Casp3",1
"21510","Deaf1","Eif4g3",1
"21511","Deaf1","F2",1
"21512","Mkx","Sox6",1
"21513","Gata4","Cd2",1
"21514","Tp53","Nacc2",1
"21515","Jdp2","Plxna2",1
"21516","Esr1","Mmp3",1
"21517","Yy1","Gdf5",1
"21518","Fli1","Prkcb",1
"21519","Irf6","Grhl3",1
"21520","Erg","Snai1",1
"21521","Snai1","Erg",1
"21522","Snai1","Mcat",1
"21523","Hoxa9","Cd34",1
"21524","Hoxa9","Pten",1
"21525","Runx1","Pten",1
"21526","Foxo3","Pik3ip1",1
"21527","Atf4","Inhbe",1
"21528","Bmal1","Ihh",1
"21529","Yy1","Parp1",-1
"21530","Sp1","Alcam",1
"21531","Hnf4a","Arhgdig",1
"21532","Smad1","Tfap2c",1
"21533","Gsc","Prom1",1
"21534","Myc","Prom1",1
"21535","Sp1","Prom1",1
"21536","Smad4","Agr2",1
"21537","Tp53","Hexim1",1
"21538","Tcf12","Kdm1b",1
"21539","Ahrr","Cyp1a1",1
"21540","Gata3","Ctla4",1
"21541","Mbd2","Itga2b",1
"21542","Mbd2","Mpl",1
"21543","Hif1a","Cx3cr1",1
"21544","Rela","Thoc1",1
"21545","Grhl2","Nkx2-1",1
"21546","Atf4","Kdm6b",1
"21547","Cebpg","Kdm6b",1
"21548","Myc","Pola1",1
"21549","Zfx","Ocrl",1
"21550","Spib","Blnk",1
"21551","Sox21","Hes5",1
"21552","Thrb","Rb1",1
"21553","Klf6","Jun",1
"21554","Jun","Klf6",1
"21555","Znf354c","Jun",1
"21556","Mafb","Mmp13",1
"21557","Mafb","Mmp3",1
"21558","Mafb","Acan",1
"21559","Snai1","Esrp1",1
"21560","Ppara","Rgs5",1
"21561","Ppard","Rgs5",1
"21562","Pparg","Rgs5",1
"21563","Stat3","S100a9",1
"21564","Nanog","Gdf3",1
"21565","Rarb","Il1b",1
"21566","Smad2","Krt14",1
"21567","Esr1","Med1",1
"21568","Tfap2c","Gpx1",1
"21569","Tfap2a","Gpx1",1
"21570","Smad1","Pdgfa",-1
"21571","Bhlhe40","Pik3r1",1
"21572","Rela","Bhlhe40",1
"21573","Nfe2","Ank1",1
"21574","Nr1h2","Pias1",1
"21575","Gtf2i","Cish",1
"21576","Gtf2ird1","Cish",1
"21577","Nsd2","Trim28",1
"21578","Tcf3","Fgf10",1
"21579","Tcf3","Fgfr2",1
"21580","Runx2","Fgf10",1
"21581","Mef2a","Bdnf",1
"21582","Zbtb33","Egf",1
"21583","Zbtb33","Cdh1",1
"21584","Atrx","H3-3a",1
"21585","Esr1","Odc1",1
"21586","Stat5a","Pck1",1
"21587","Tp53","Gad2",1
